Date,Time,Symbol,Timeframe,Side,Unit,Entry,SL,TP,BE,Exit,ExitTime,Duration,MFE,MAE,MaxRR,BEActivated,Result
31-08-2026,03:45,US2000_M15_20260524_20260831,M15,SELL,USD,2974,2975.5,2971,,2971,31-08-2026 04:12,27m,3.099999999999909,0.900000000000091,2.07,false,TP
31-08-2026,05:45,US2000_M15_20260524_20260831,M15,BUY,USD,2969.3,2967.8,2972.3,,2972.3,31-08-2026 06:02,17m,3.299999999999727,0.7000000000002728,2.2,false,TP
31-08-2026,06:30,US2000_M15_20260524_20260831,M15,SELL,USD,2970.8,2972.3,2967.8,,2967.8,31-08-2026 06:35,5m,3.100000000000364,0,2.07,false,TP
31-08-2026,07:30,US2000_M15_20260524_20260831,M15,BUY,USD,2967.4,2965.9,2970.4,,2965.9,31-08-2026 07:49,19m,2.400000000000091,1.599999999999909,1.6,false,SL
31-08-2026,08:00,US2000_M15_20260524_20260831,M15,SELL,USD,2967.5,2969,2964.5,,2969,31-08-2026 08:31,31m,2.300000000000182,1.5,1.53,false,SL
31-08-2026,09:15,US2000_M15_20260524_20260831,M15,SELL,USD,2968.8,2970.3,2965.8,,2970.3,31-08-2026 10:10,55m,1.1000000000003638,1.5,0.73,false,SL
31-08-2026,10:15,US2000_M15_20260524_20260831,M15,BUY,USD,2970.3,2968.8,2973.3,,2973.3,31-08-2026 10:45,30m,3.199999999999818,0.900000000000091,2.13,false,TP
