Date,Time,Symbol,Timeframe,Side,Unit,Entry,SL,TP,BE,Exit,ExitTime,Duration,MFE,MAE,MaxRR,BEActivated,Result
04-09-2026,00:15,ohlc_GOLD_M15_IST_20260904_20260904,M15,BUY,USD,4481.26,4476.26,4491.26,4481.26,4476.26,04-09-2026 00:23,8m,1.3599999999996726,5.150000000000546,0.27,false,SL
04-09-2026,00:30,ohlc_GOLD_M15_IST_20260904_20260904,M15,SELL,USD,4475.17,4480.17,4465.17,4475.17,4480.17,04-09-2026 01:16,46m,2.5900000000001455,5.519999999999527,0.52,false,SL
04-09-2026,01:30,ohlc_GOLD_M15_IST_20260904_20260904,M15,SELL,USD,4475.23,4480.23,4465.23,4475.23,4480.23,04-09-2026 05:29,239m,4.9099999999998545,5,0.98,false,SL
04-09-2026,06:00,ohlc_GOLD_M15_IST_20260904_20260904,M15,SELL,USD,4474.6,4479.6,4464.6,4474.6,4479.6,04-09-2026 06:13,13m,1.9200000000000728,6.4299999999993815,0.38,false,SL
04-09-2026,06:15,ohlc_GOLD_M15_IST_20260904_20260904,M15,BUY,USD,4482.14,4477.14,4492.14,4482.14,4477.14,04-09-2026 06:35,20m,5.139999999999418,6.5900000000001455,1.03,false,SL
04-09-2026,06:45,ohlc_GOLD_M15_IST_20260904_20260904,M15,SELL,USD,4474.58,4479.58,4464.58,4474.58,4479.58,04-09-2026 07:28,43m,7.550000000000182,5.890000000000327,1.51,false,SL
04-09-2026,07:30,ohlc_GOLD_M15_IST_20260904_20260904,M15,BUY,USD,4478.91,4473.91,4488.91,4478.91,4473.91,04-09-2026 07:53,23m,3.630000000000109,5.119999999999891,0.73,false,SL
04-09-2026,08:00,ohlc_GOLD_M15_IST_20260904_20260904,M15,SELL,USD,4474.03,4479.03,4464.03,4474.03,4479.03,04-09-2026 08:24,24m,3.949999999999818,5.4099999999998545,0.79,false,SL
04-09-2026,08:45,ohlc_GOLD_M15_IST_20260904_20260904,M15,SELL,USD,4473.41,4478.41,4463.41,4473.41,4473.41,,0m,8.069999999999709,1.7899999999999636,1.61,false,OPEN
