Trade number,Signal date,Signal time,Side,Entry time,Entry price,Exit time,Exit price,SL,TP,BE,Unit,Exit reason,TP/SL outcome,Gross profit/loss,Commission,Clearing fee,Exchange fee,IP fee,NFA fee,Net profit/loss,MAE,MFE,ETD,Bars held,Duration minutes,Max RR,BE activated,Cumulative net profit,Status,Error,MFE calculation,TP hit time,MFE tracking stopped,MFE stop reason
85,07-08-2026,08:45,BUY,07-08-2026 08:45,62.128,07-08-2026 09:00,62.248,62.068,62.248,,USD,TP,TP,0.11999999999999744,0.0,0.0,0.0,0.0,0.0,0.11999999999999744,0.03499999999999659,0.287,,16,15,2.28,False,3.059999999999796,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,07-08-2026 09:00,07-08-2026 10:00,NEXT_SIGNAL
86,07-08-2026,10:00,SELL,07-08-2026 10:00,62.237,07-08-2026 10:00,62.297000000000004,62.297000000000004,62.117000000000004,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.06799999999999784,0.02499999999999858,,1,0,0.42,False,2.999999999999794,OK,,,,,
87,07-08-2026,11:15,BUY,07-08-2026 11:15,62.445,07-08-2026 11:19,62.565,62.385,62.565,,USD,TP,TP,0.11999999999999744,0.0,0.0,0.0,0.0,0.0,0.11999999999999744,0.018000000000000682,1.446,,5,4,2.68,False,3.1199999999997914,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,07-08-2026 11:19,07-08-2026 13:15,NEXT_SIGNAL
88,07-08-2026,13:15,BUY,07-08-2026 13:15,63.715,07-08-2026 13:19,63.655,63.655,63.835,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.0660000000000025,0.09899999999999665,,5,4,1.65,False,3.059999999999789,OK,,,,,
89,07-08-2026,15:30,SELL,07-08-2026 15:30,64.407,07-08-2026 15:33,64.28699999999999,64.467,64.28699999999999,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.010000000000005116,0.125,,4,3,2.08,False,3.1799999999997937,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,07-08-2026 15:33,07-08-2026 15:38,ENTRY_OR_SL
90,07-08-2026,16:30,SELL,07-08-2026 16:30,64.287,07-08-2026 16:30,64.34700000000001,64.34700000000001,64.167,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.09599999999998943,0.014000000000010004,,1,0,0.23,False,3.1199999999997914,OK,,,,,
91,07-08-2026,16:45,SELL,07-08-2026 16:45,64.117,07-08-2026 16:46,63.99700000000001,64.177,63.99700000000001,,USD,TP,TP,0.11999999999999744,0.0,0.0,0.0,0.0,0.0,0.11999999999999744,0.006999999999990791,0.202,,2,1,2.13,False,3.239999999999789,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,07-08-2026 16:46,07-08-2026 17:00,ENTRY_OR_SL
92,07-08-2026,18:15,BUY,07-08-2026 18:15,64.765,07-08-2026 18:15,64.885,64.705,64.885,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.0030000000000001137,0.162,,1,0,2.7,False,3.3599999999997934,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,07-08-2026 18:15,07-08-2026 18:15,ENTRY_OR_SL
93,07-08-2026,18:45,SELL,07-08-2026 18:45,64.045,07-08-2026 18:46,63.925000000000004,64.105,63.925000000000004,,USD,TP,TP,0.11999999999999744,0.0,0.0,0.0,0.0,0.0,0.11999999999999744,0.007999999999995566,0.249,,2,1,2.03,False,3.479999999999791,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,07-08-2026 18:46,07-08-2026 18:50,ENTRY_OR_SL
94,07-08-2026,19:15,BUY,07-08-2026 19:15,64.24,07-08-2026 19:16,64.17999999999999,64.17999999999999,64.36,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.12099999999999511,0.09300000000000352,,2,1,1.55,False,3.4199999999997885,OK,,,,,
95,07-08-2026,19:30,SELL,07-08-2026 19:30,63.886,07-08-2026 19:32,63.766000000000005,63.946000000000005,63.766000000000005,,USD,TP,TP,0.11999999999999744,0.0,0.0,0.0,0.0,0.0,0.11999999999999744,0.02099999999999369,0.588,,3,2,4.2,False,3.539999999999786,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,07-08-2026 19:32,07-08-2026 20:00,NEXT_SIGNAL
96,07-08-2026,20:00,BUY,07-08-2026 20:00,63.746,07-08-2026 20:00,63.686,63.686,63.866,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.1280000000000001,0.001999999999995339,,1,0,0.03,False,3.4799999999997837,OK,,,,,
97,07-08-2026,20:15,SELL,07-08-2026 20:15,63.615,07-08-2026 20:15,63.675000000000004,63.675000000000004,63.495000000000005,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.07099999999999795,0.016000000000005343,,1,0,0.27,False,3.4199999999997814,OK,,,,,
98,07-08-2026,20:15,SELL,07-08-2026 20:15,63.615,07-08-2026 20:15,63.675000000000004,63.675000000000004,63.495000000000005,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.07099999999999795,0.016000000000005343,,1,0,0.27,False,3.359999999999779,OK,,,,,
99,07-08-2026,21:00,SELL,07-08-2026 21:00,63.469,07-08-2026 21:01,63.349000000000004,63.529,63.349000000000004,,USD,TP,TP,0.11999999999999744,0.0,0.0,0.0,0.0,0.0,0.11999999999999744,0.027000000000001023,0.13,,2,1,2.17,False,3.4799999999997766,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,07-08-2026 21:01,07-08-2026 21:03,ENTRY_OR_SL
100,07-08-2026,22:00,SELL,07-08-2026 22:00,63.312,07-08-2026 22:01,63.192,63.372,63.192,,USD,TP,TP,0.11999999999999744,0.0,0.0,0.0,0.0,0.0,0.11999999999999744,0.0,0.151,,2,1,2.52,False,3.599999999999774,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,07-08-2026 22:01,07-08-2026 22:02,ENTRY_OR_SL
101,10-08-2026,05:15,SELL,10-08-2026 05:15,63.7,10-08-2026 05:26,63.580000000000005,63.760000000000005,63.580000000000005,,USD,TP,TP,0.11999999999999744,0.0,0.0,0.0,0.0,0.0,0.11999999999999744,0.032999999999994145,0.237,,12,11,3.03,False,3.7199999999997715,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,10-08-2026 05:26,10-08-2026 05:33,ENTRY_OR_SL
102,10-08-2026,05:45,BUY,10-08-2026 05:45,63.963,10-08-2026 05:46,63.903,63.903,64.083,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.12899999999999778,0.04899999999999949,,2,1,0.82,False,3.659999999999769,OK,,,,,
103,10-08-2026,06:00,SELL,10-08-2026 06:00,63.638,10-08-2026 06:05,63.518,63.698,63.518,,USD,TP,TP,0.11999999999999744,0.0,0.0,0.0,0.0,0.0,0.11999999999999744,0.02499999999999858,0.492,,6,5,2.43,False,3.7799999999997667,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,10-08-2026 06:05,10-08-2026 06:33,ENTRY_OR_SL
104,10-08-2026,06:45,SELL,10-08-2026 06:45,63.175,10-08-2026 06:45,63.235,63.235,63.055,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.15800000000000125,0.05399999999999494,,1,0,0.9,False,3.7199999999997644,OK,,,,,
105,10-08-2026,07:15,BUY,10-08-2026 07:15,63.255,10-08-2026 07:18,63.375,63.195,63.375,,USD,TP,TP,0.11999999999999744,0.0,0.0,0.0,0.0,0.0,0.11999999999999744,0.018000000000000682,0.432,,4,3,2.53,False,3.839999999999762,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,10-08-2026 07:18,10-08-2026 08:15,NEXT_SIGNAL
106,10-08-2026,08:15,SELL,10-08-2026 08:15,63.457,10-08-2026 08:17,63.337,63.517,63.337,,USD,TP,TP,0.11999999999999744,0.0,0.0,0.0,0.0,0.0,0.11999999999999744,0.015000000000000568,0.204,,3,2,2.12,False,3.9599999999997593,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,10-08-2026 08:17,10-08-2026 08:49,ENTRY_OR_SL
107,10-08-2026,09:00,BUY,10-08-2026 09:00,63.483,10-08-2026 09:05,63.602999999999994,63.422999999999995,63.602999999999994,,USD,TP,TP,0.11999999999999744,0.0,0.0,0.0,0.0,0.0,0.11999999999999744,0.02499999999999858,0.432,,6,5,2.0,False,4.079999999999757,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,10-08-2026 09:05,10-08-2026 10:45,NEXT_SIGNAL
108,10-08-2026,10:45,SELL,10-08-2026 10:45,63.766,10-08-2026 11:00,63.826,63.826,63.646,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.1110000000000042,0.15200000000000102,,16,15,2.53,False,4.019999999999754,OK,,,,,
109,10-08-2026,11:15,BUY,10-08-2026 11:15,63.99,10-08-2026 11:15,63.93,63.93,64.11,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.07100000000000506,0.0,,1,0,0.0,False,3.959999999999752,OK,,,,,
110,10-08-2026,13:30,SELL,10-08-2026 13:30,64.318,10-08-2026 13:39,64.198,64.378,64.198,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.0010000000000047748,0.13,,10,9,2.12,False,4.079999999999757,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,10-08-2026 13:39,10-08-2026 13:57,ENTRY_OR_SL
111,10-08-2026,14:00,BUY,10-08-2026 14:00,64.371,10-08-2026 14:02,64.31099999999999,64.31099999999999,64.491,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.13400000000000034,0.036000000000001364,,3,2,0.6,False,4.019999999999754,OK,,,,,
112,10-08-2026,14:15,SELL,10-08-2026 14:15,64.144,10-08-2026 14:32,64.20400000000001,64.20400000000001,64.024,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.06399999999999295,0.07800000000000296,,18,17,1.3,False,3.959999999999752,OK,,,,,
113,10-08-2026,15:00,SELL,10-08-2026 15:00,64.226,10-08-2026 15:05,64.106,64.286,64.106,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.0,0.428,,6,5,2.3,False,4.079999999999757,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,10-08-2026 15:05,10-08-2026 17:00,NEXT_SIGNAL
114,10-08-2026,17:00,BUY,10-08-2026 17:00,64.009,10-08-2026 17:19,63.949,63.949,64.129,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.07099999999999795,0.08899999999999864,,20,19,1.48,False,4.019999999999754,OK,,,,,
115,10-08-2026,17:45,SELL,10-08-2026 17:45,63.984,10-08-2026 17:50,63.864000000000004,64.044,63.864000000000004,,USD,TP,TP,0.11999999999999744,0.0,0.0,0.0,0.0,0.0,0.11999999999999744,0.003999999999997783,0.242,,6,5,2.0,False,4.139999999999752,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,10-08-2026 17:50,10-08-2026 18:18,ENTRY_OR_SL
116,10-08-2026,18:45,BUY,10-08-2026 18:45,63.926,10-08-2026 18:52,63.866,63.866,64.046,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.06099999999999994,0.08599999999999852,,8,7,1.43,False,4.07999999999975,OK,,,,,
117,10-08-2026,19:45,BUY,10-08-2026 19:45,64.006,10-08-2026 19:45,63.946,63.946,64.126,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.0730000000000004,0.01300000000000523,,1,0,0.22,False,4.019999999999747,OK,,,,,
118,10-08-2026,21:15,BUY,10-08-2026 21:15,64.611,10-08-2026 21:20,64.73100000000001,64.551,64.73100000000001,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.02400000000000091,0.652,,6,5,2.68,False,4.139999999999752,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,10-08-2026 21:20,10-08-2026 22:15,NEXT_SIGNAL
119,10-08-2026,22:15,SELL,10-08-2026 22:15,64.836,10-08-2026 22:16,64.896,64.896,64.716,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.060000000000002274,0.016999999999995907,,2,1,0.28,False,4.07999999999975,OK,,,,,
120,11-08-2026,04:00,BUY,11-08-2026 04:00,65.702,11-08-2026 04:23,65.822,65.642,65.822,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.018000000000000682,0.182,,24,23,2.1,False,4.199999999999754,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,11-08-2026 04:23,11-08-2026 04:45,NEXT_SIGNAL
121,11-08-2026,04:45,SELL,11-08-2026 04:45,65.761,11-08-2026 05:30,65.821,65.821,65.64099999999999,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.09199999999999875,0.06699999999999307,,46,45,1.12,False,4.139999999999752,OK,,,,,
122,11-08-2026,05:45,BUY,11-08-2026 05:45,65.985,11-08-2026 05:53,66.105,65.925,66.105,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.04800000000000182,0.236,,9,8,2.02,False,4.259999999999756,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,11-08-2026 05:53,11-08-2026 06:07,ENTRY_OR_SL
123,11-08-2026,06:15,SELL,11-08-2026 06:15,65.929,11-08-2026 06:16,65.989,65.989,65.809,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.06399999999999295,0.045000000000001705,,2,1,0.75,False,4.199999999999754,OK,,,,,
124,11-08-2026,06:45,BUY,11-08-2026 06:45,66.018,11-08-2026 06:47,65.958,65.958,66.138,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.08899999999999864,0.06099999999999284,,3,2,1.02,False,4.139999999999752,OK,,,,,
125,11-08-2026,07:15,BUY,11-08-2026 07:15,66.039,11-08-2026 07:16,66.159,65.979,66.159,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.010000000000005116,0.419,,2,1,2.98,False,4.259999999999756,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,11-08-2026 07:16,11-08-2026 08:06,ENTRY_OR_SL
126,11-08-2026,08:15,SELL,11-08-2026 08:15,65.854,11-08-2026 08:16,65.734,65.914,65.734,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.027000000000001023,0.312,,2,1,2.5,False,4.379999999999761,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,11-08-2026 08:16,11-08-2026 08:50,ENTRY_OR_SL
127,11-08-2026,09:15,SELL,11-08-2026 09:15,65.797,11-08-2026 09:50,65.67699999999999,65.857,65.67699999999999,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.04600000000000648,0.17,,36,35,2.08,False,4.4999999999997655,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,11-08-2026 09:50,11-08-2026 10:02,ENTRY_OR_SL
128,11-08-2026,10:15,SELL,11-08-2026 10:15,65.456,11-08-2026 10:20,65.336,65.516,65.336,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.015999999999991132,0.121,,6,5,2.02,False,4.61999999999977,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,11-08-2026 10:20,11-08-2026 10:29,ENTRY_OR_SL
129,11-08-2026,13:30,BUY,11-08-2026 13:30,64.427,11-08-2026 13:32,64.54700000000001,64.367,64.54700000000001,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.0010000000000047748,0.456,,3,2,2.5,False,4.739999999999775,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,11-08-2026 13:32,11-08-2026 14:30,NEXT_SIGNAL
130,11-08-2026,14:30,SELL,11-08-2026 14:30,64.649,11-08-2026 14:35,64.709,64.709,64.529,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.06900000000000261,0.04999999999999716,,6,5,0.83,False,4.679999999999772,OK,,,,,
131,11-08-2026,14:45,BUY,11-08-2026 14:45,64.746,11-08-2026 15:02,64.866,64.68599999999999,64.866,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.006999999999990791,0.564,,18,17,2.18,False,4.799999999999777,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,11-08-2026 15:02,11-08-2026 17:30,NEXT_SIGNAL
132,11-08-2026,17:30,SELL,11-08-2026 17:30,65.153,11-08-2026 17:31,65.033,65.21300000000001,65.033,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.001999999999995339,0.167,,2,1,2.42,False,4.919999999999781,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,11-08-2026 17:31,11-08-2026 17:36,ENTRY_OR_SL
133,11-08-2026,18:00,SELL,11-08-2026 18:00,64.914,11-08-2026 18:02,64.974,64.974,64.794,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.09099999999999397,0.11400000000000432,,3,2,1.9,False,4.859999999999779,OK,,,,,
134,11-08-2026,19:15,BUY,11-08-2026 19:15,65.115,11-08-2026 19:15,65.235,65.05499999999999,65.235,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.000999999999990564,0.135,,1,0,2.25,False,4.979999999999784,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,11-08-2026 19:15,11-08-2026 19:15,ENTRY_OR_SL
135,11-08-2026,19:30,SELL,11-08-2026 19:30,64.856,11-08-2026 19:31,64.916,64.916,64.73599999999999,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.07200000000000273,0.08699999999998909,,2,1,1.45,False,4.919999999999781,OK,,,,,
136,11-08-2026,20:15,BUY,11-08-2026 20:15,65.05,11-08-2026 20:24,64.99,64.99,65.17,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.060000000000002274,0.034000000000006025,,10,9,0.57,False,4.859999999999779,OK,,,,,
137,11-08-2026,21:30,BUY,11-08-2026 21:30,64.924,11-08-2026 21:34,64.864,64.864,65.04400000000001,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.060000000000002274,0.03899999999998727,,5,4,0.65,False,4.799999999999777,OK,,,,,
138,12-08-2026,03:45,BUY,12-08-2026 03:45,64.756,12-08-2026 05:03,64.696,64.696,64.876,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.06499999999999773,0.09999999999999432,,79,78,1.67,False,4.739999999999775,OK,,,,,
139,12-08-2026,05:45,BUY,12-08-2026 05:45,64.902,12-08-2026 05:45,64.842,64.842,65.022,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.132000000000005,0.0010000000000047748,,1,0,0.02,False,4.679999999999772,OK,,,,,
140,12-08-2026,07:00,SELL,12-08-2026 07:00,64.974,12-08-2026 07:03,64.854,65.034,64.854,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.03499999999999659,0.165,,4,3,2.73,False,4.799999999999777,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,12-08-2026 07:03,12-08-2026 07:07,ENTRY_OR_SL
141,12-08-2026,07:30,BUY,12-08-2026 07:30,65.077,12-08-2026 07:30,65.017,65.017,65.197,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.06199999999999761,0.021000000000000796,,1,0,0.35,False,4.739999999999775,OK,,,,,
142,12-08-2026,09:15,SELL,12-08-2026 09:15,65.418,12-08-2026 09:31,65.298,65.47800000000001,65.298,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.018000000000000682,0.371,,17,16,2.28,False,4.859999999999779,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,12-08-2026 09:31,12-08-2026 10:15,NEXT_SIGNAL
143,12-08-2026,10:15,BUY,12-08-2026 10:15,65.242,12-08-2026 10:44,65.182,65.182,65.36200000000001,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.07699999999999818,0.09999999999999432,,30,29,1.67,False,4.799999999999777,OK,,,,,
144,12-08-2026,10:45,SELL,12-08-2026 10:45,65.169,12-08-2026 10:52,65.04899999999999,65.229,65.04899999999999,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.0040000000000048885,0.267,,8,7,2.78,False,4.919999999999781,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,12-08-2026 10:52,12-08-2026 11:01,ENTRY_OR_SL
145,12-08-2026,11:30,BUY,12-08-2026 11:30,65.25,12-08-2026 11:32,65.19,65.19,65.37,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.07800000000000296,0.031999999999996476,,3,2,0.53,False,4.859999999999779,OK,,,,,
146,12-08-2026,14:45,BUY,12-08-2026 14:45,66.508,12-08-2026 14:52,66.628,66.448,66.628,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.022999999999996135,0.266,,8,7,2.02,False,4.979999999999784,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,12-08-2026 14:52,12-08-2026 14:59,ENTRY_OR_SL
147,12-08-2026,15:30,SELL,12-08-2026 15:30,66.392,12-08-2026 16:05,66.27199999999999,66.452,66.27199999999999,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.015000000000000568,0.32,,36,35,2.37,False,5.099999999999788,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,12-08-2026 16:05,12-08-2026 17:00,NEXT_SIGNAL
148,12-08-2026,17:00,BUY,12-08-2026 17:00,66.327,12-08-2026 17:05,66.267,66.267,66.447,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.06900000000000261,0.018000000000000682,,6,5,0.3,False,5.039999999999786,OK,,,,,
149,12-08-2026,18:45,SELL,12-08-2026 18:45,66.088,12-08-2026 18:45,66.148,66.148,65.96799999999999,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.07500000000000284,0.029999999999986926,,1,0,0.5,False,4.979999999999784,OK,,,,,
150,12-08-2026,19:30,BUY,12-08-2026 19:30,66.133,12-08-2026 19:30,66.073,66.073,66.253,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.06900000000000261,0.03900000000000148,,1,0,0.65,False,4.919999999999781,OK,,,,,
151,12-08-2026,20:30,SELL,12-08-2026 20:30,65.851,12-08-2026 20:34,65.731,65.911,65.731,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.016000000000005343,0.208,,5,4,3.47,False,5.039999999999786,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,12-08-2026 20:34,12-08-2026 20:38,ENTRY_OR_SL
152,12-08-2026,22:00,SELL,12-08-2026 22:00,65.586,12-08-2026 22:02,65.466,65.646,65.466,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.0,0.533,,3,2,2.13,False,5.1599999999997905,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,12-08-2026 22:02,13-08-2026 00:19,ENTRY_OR_SL
153,13-08-2026,03:45,SELL,13-08-2026 03:45,65.151,13-08-2026 03:57,65.03099999999999,65.211,65.03099999999999,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.0,0.138,,13,12,2.08,False,5.279999999999795,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,13-08-2026 03:57,13-08-2026 04:38,ENTRY_OR_SL
154,13-08-2026,04:45,BUY,13-08-2026 04:45,65.164,13-08-2026 05:30,65.284,65.104,65.284,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.0040000000000048885,1.123,,46,45,2.33,False,5.3999999999998,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,13-08-2026 05:30,13-08-2026 06:45,NEXT_SIGNAL
155,13-08-2026,06:45,SELL,13-08-2026 06:45,65.757,13-08-2026 06:45,65.81700000000001,65.81700000000001,65.637,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.13700000000000045,0.007000000000005002,,1,0,0.12,False,5.339999999999797,OK,,,,,
156,13-08-2026,08:00,SELL,13-08-2026 08:00,65.511,13-08-2026 08:00,65.39099999999999,65.571,65.39099999999999,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.0040000000000048885,0.35,,1,0,5.83,False,5.459999999999802,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,13-08-2026 08:00,13-08-2026 08:00,ENTRY_OR_SL
157,13-08-2026,09:15,SELL,13-08-2026 09:15,65.395,13-08-2026 09:22,65.455,65.455,65.27499999999999,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.060000000000002274,0.009999999999990905,,8,7,0.17,False,5.3999999999998,OK,,,,,
158,13-08-2026,10:00,BUY,13-08-2026 10:00,65.26,13-08-2026 10:36,65.38000000000001,65.2,65.38000000000001,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.03100000000000591,0.363,,37,36,2.28,False,5.519999999999804,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,13-08-2026 10:36,13-08-2026 11:02,ENTRY_OR_SL
159,13-08-2026,11:15,SELL,13-08-2026 11:15,65.122,13-08-2026 11:17,65.002,65.182,65.002,,USD,TP,TP,0.12000000000000455,0.0,0.0,0.0,0.0,0.0,0.12000000000000455,0.049000000000006594,0.246,,3,2,2.1,False,5.639999999999809,OK,,TP hit -> maximum favorable movement -> first entry/SL visit or next signal,13-08-2026 11:17,13-08-2026 11:31,ENTRY_OR_SL
160,13-08-2026,13:15,BUY,13-08-2026 13:15,64.773,13-08-2026 13:15,64.713,64.713,64.893,,USD,SL,SL,-0.060000000000002274,0.0,0.0,0.0,0.0,0.0,-0.060000000000002274,0.10599999999999454,0.017000000000010118,,1,0,0.28,False,5.5799999999998064,OK,,,,,
