Date,Time,Symbol,Timeframe,Side,Unit,Entry,SL,TP,BE,Exit,ExitTime,Duration,MFE,MAE,MaxRR,BEActivated,Result
10-08-2026,03:45,US2000_M15_20260520_20260827,M15,SELL,USD,3035.6,3037.6,3031.6,,3037.6,10-08-2026 09:03,318m,3.099999999999909,2,1.55,false,SL
10-08-2026,13:00,US2000_M15_20260520_20260827,M15,BUY,USD,3042.2,3040.2,3046.2,,3040.2,10-08-2026 13:41,41m,2.300000000000182,2.199999999999818,1.15,false,SL
10-08-2026,13:45,US2000_M15_20260520_20260827,M15,SELL,USD,3040.7,3042.7,3036.7,,3036.7,10-08-2026 14:38,53m,4.099999999999909,0.40000000000009095,2.05,false,TP
10-08-2026,17:00,US2000_M15_20260520_20260827,M15,BUY,USD,3034,3032,3038,,3038,10-08-2026 17:32,32m,4.699999999999818,0,2.35,false,TP
10-08-2026,18:00,US2000_M15_20260520_20260827,M15,SELL,USD,3036.8,3038.8,3032.8,,3032.8,10-08-2026 18:09,9m,4,0.1999999999998181,2,false,TP
10-08-2026,19:45,US2000_M15_20260520_20260827,M15,SELL,USD,3031.4,3033.4,3027.4,,3033.4,10-08-2026 19:50,5m,1.599999999999909,2.199999999999818,0.8,false,SL
10-08-2026,20:15,US2000_M15_20260520_20260827,M15,SELL,USD,3030.5,3032.5,3026.5,,3032.5,10-08-2026 20:16,1m,0.6999999999998181,3.599999999999909,0.35,false,SL
10-08-2026,20:45,US2000_M15_20260520_20260827,M15,BUY,USD,3029.3,3027.3,3033.3,,3027.3,10-08-2026 20:56,11m,1.599999999999909,2,0.8,false,SL
10-08-2026,21:00,US2000_M15_20260520_20260827,M15,SELL,USD,3027.3,3029.3,3023.3,,3029.3,10-08-2026 21:23,23m,3,2,1.5,false,SL
10-08-2026,21:45,US2000_M15_20260520_20260827,M15,SELL,USD,3024.2,3026.2,3020.2,,3020.2,10-08-2026 22:02,17m,7.899999999999636,1,3.95,false,TP
11-08-2026,03:45,US2000_M15_20260520_20260827,M15,SELL,USD,3024,3026,3020,,3020,11-08-2026 05:28,103m,4,0,2,false,TP
11-08-2026,05:45,US2000_M15_20260520_20260827,M15,BUY,USD,3022.9,3020.9,3026.9,,3026.9,11-08-2026 06:42,57m,4,1.400000000000091,2,false,TP
11-08-2026,09:15,US2000_M15_20260520_20260827,M15,SELL,USD,3031.2,3033.2,3027.2,,3027.2,11-08-2026 11:51,156m,4,1.400000000000091,2,false,TP
11-08-2026,13:00,US2000_M15_20260520_20260827,M15,BUY,USD,3026.3,3024.3,3030.3,,3030.3,11-08-2026 13:33,33m,4.299999999999727,0.20000000000027285,2.15,false,TP
11-08-2026,13:45,US2000_M15_20260520_20260827,M15,SELL,USD,3025.1,3027.1,3021.1,,3021.1,11-08-2026 14:40,55m,4.199999999999818,0.7000000000002728,2.1,false,TP
11-08-2026,15:15,US2000_M15_20260520_20260827,M15,BUY,USD,3023.7,3021.7,3027.7,,3027.7,11-08-2026 15:56,41m,4.5,1.099999999999909,2.25,false,TP
11-08-2026,18:00,US2000_M15_20260520_20260827,M15,SELL,USD,3028.9,3030.9,3024.9,,3030.9,11-08-2026 18:36,36m,1.5,2.099999999999909,0.75,false,SL
11-08-2026,18:45,US2000_M15_20260520_20260827,M15,BUY,USD,3031.3,3029.3,3035.3,,3035.3,11-08-2026 19:00,15m,8.099999999999909,0.5,4.05,false,TP
11-08-2026,20:15,US2000_M15_20260520_20260827,M15,SELL,USD,3038.5,3040.5,3034.5,,3040.5,11-08-2026 20:16,1m,0.599999999999909,2.300000000000182,0.3,false,SL
11-08-2026,21:30,US2000_M15_20260520_20260827,M15,BUY,USD,3036.3,3034.3,3040.3,,3040.3,11-08-2026 21:46,16m,4.299999999999727,0,2.15,false,TP
